 .metadata/.plugins/org.eclipse.jdt.core/variablesAndContainers.dat , c64b5bf84aeb93e3a8680dfa673cd8a4687b8e58 , 2022-06-20 16:11:44 -0400 , MartinTheDude , MartinTheDude , update 
 .metadata/.plugins/org.eclipse.jdt.launching/.install.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.jdt.launching/libraryInfos.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.jdt.ui/OpenTypeHistory.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.jdt.ui/QualifiedTypeNameHistory.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.jdt.ui/dialog_settings.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.m2e.core/workspaceState.ser , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.m2e.logback.configuration/0.log , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 .metadata/.plugins/org.eclipse.m2e.logback.configuration/logback.1.16.3.20211002-1029.xml , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 .metadata/.plugins/org.eclipse.oomph.setup/workspace.setup , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 .metadata/.plugins/org.eclipse.tips.ide/dialog_settings.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.tm.terminal.view.ui/.executables/data.properties , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.ui.intro/introstate , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 .metadata/.plugins/org.eclipse.ui.workbench/dialog_settings.xml , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
 .metadata/.plugins/org.eclipse.ui.workbench/workingsets.xml , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 .metadata/version.ini , f2076b497d584588eb34a07dd0bafa169a3c3c92 , 2022-06-20 15:11:21 -0400 , MartinTheDude , MartinTheDude , Java 
 GenericTableTesting.mdzip , d15add3fca1baf0e36c25188830e6b1d5c5a5d64 , 2022-06-21 17:09:27 -0400 , MartinTheDude , MartinTheDude , test 
 GenericTableTesting.mdzip.bak , d15add3fca1baf0e36c25188830e6b1d5c5a5d64 , 2022-06-21 17:09:27 -0400 , MartinTheDude , MartinTheDude , test 
 README.md , e2ad64cfc8365e0db14951f253b555df803f57dd , 2022-06-28 16:37:08 -0400 , MartinTheDude , GitHub , Update README.md 
 TestFolder/changer.txt , 8bd0532b6eab8e792b17070ea47c816bc3d198f3 , 2022-06-16 10:56:31 -0400 , MartinTheDude , GitHub , why is it breaking? 
 TestingInstances.mdzip , 1d4706a886b1e3e0c01f591ed497405fef6a9c2f , 2022-06-28 16:35:48 -0400 , MartinTheDude , MartinTheDude , finishing up 
